username,time,followed,private,notavaliable,toomanyfollowers,liked,target,followedback,cantunfollow
veronicavbifc94714,1692009756.1214654,True,False,False,False,False,isamupt,False,True
yania5wcrn42165,1692009840.3387897,True,False,False,False,False,isamupt,False,True
raperzy85,1692009884.4366307,False,False,False,False,False,isamupt,False,False
33nataliea,1692009937.3691666,False,True,False,False,False,kacperblonsky,False,False
pryvatne.n,1692010014.4332824,False,True,False,False,False,kacperblonsky,False,False
be.happy,1693091651.06022,True,False,False,False,True,jakubroskosz,False,False
paulastefanska,1693091725.967899,True,False,False,False,False,jakubroskosz,False,False
ironkacper,1693091778.843089,True,False,False,False,True,jakubroskosz,False,False
ak7___7,1693091844.736126,False,False,False,True,False,jakubroskosz,False,False
typoszereg,1693091889.0476866,True,False,False,False,False,jakubroskosz,False,False
dodziiik,1693091966.2943356,False,True,False,False,False,jakubroskosz,False,False
never.look.down86,1693092030.995386,True,False,False,False,False,jakubroskosz,False,False
tadrian96,1693092073.5900033,True,False,False,False,True,jakubroskosz,False,False
kaluzaada,1693092162.9438725,False,True,False,False,False,jakubroskosz,False,False
agatathompson,1693092240.2243123,False,True,False,False,False,jakubroskosz,False,False
alic_ebedqin,1693092282.742448,True,False,False,False,True,jakubroskosz,False,False
stifler16cm_fanpage,1693092357.638543,True,False,False,False,False,jakubroskosz,False,False
darinabebankov,1693092436.839394,False,True,False,False,False,jakubroskosz,False,False
d.rzemyk,1693092518.232933,False,True,False,False,False,jakubroskosz,False,False
mr.superclone,1693092599.3333237,False,True,False,False,False,jakubroskosz,False,False
ew_aw,1693092661.9930258,True,False,False,False,False,jakubroskosz,False,False
hubibubik,1693092694.154597,True,False,False,False,False,jakubroskosz,False,False
ignacyzielinski,1693092732.370118,True,False,False,False,False,jakubroskosz,False,False
jot3kk,1693092770.959227,True,False,False,False,True,jakubroskosz,False,False
dzasta__em,1693092805.119517,True,False,False,False,False,jakubroskosz,False,False
itskaroo_12,1693092833.2518835,True,False,False,False,False,jakubroskosz,False,False
klaudiapodolanmakeup,1693092864.7878485,False,False,False,True,True,jakubroskosz,False,False
krystian.dampc,1693092894.95444,True,False,False,False,False,jakubroskosz,False,False
kubatota,1693092962.0869136,True,False,False,False,False,jakubroskosz,False,False
luxurygoods_pl,1693093025.328585,True,False,False,False,False,jakubroskosz,False,False
maaankaaa,1693093070.8524623,False,False,False,True,True,jakubroskosz,False,False
maciek0427,1693093164.2024362,False,True,False,False,False,jakubroskosz,False,False
qalysy,1693093225.0703382,True,False,False,False,False,jakubroskosz,False,False
sylik2008,1693093298.028972,True,False,False,False,False,jakubroskosz,False,False
maksdunin2012,1693093334.7364962,True,False,False,False,True,jakubroskosz,False,False
marcin_10_94,1693093385.8851051,True,False,False,False,True,jakubroskosz,False,False
hbombus,1693093418.2704377,True,False,False,False,False,jakubroskosz,False,False
ciukszomariusz,1693093470.8837173,False,True,False,False,False,jakubroskosz,False,False
malgorzatamorkisz,1693093507.5844412,True,False,False,False,True,jakubroskosz,False,False
bialy7799,1693093549.8395357,True,False,False,False,False,jakubroskosz,False,False
maaajkel92,1693093608.7708097,True,False,False,False,False,jakubroskosz,False,False
warszawianki_nn,1693093688.7419405,False,False,False,True,False,jakubroskosz,False,False
_oskarmaron_,1693093743.4303217,False,True,False,False,False,jakubroskosz,False,False
savoring_style,1693093826.8961036,False,True,False,False,False,jakubroskosz,False,False
phil_instyle,1693093891.6888409,True,False,False,False,False,jakubroskosz,False,False
peterekkkk,1693093982.9401927,False,True,False,False,False,jakubroskosz,False,False
kacper_i_maja_1985,1693094033.7615705,False,True,False,False,False,jakubroskosz,False,False
theadfeed,1693094092.9572148,True,False,False,False,False,jakubroskosz,False,False
_wiktoriasliwinska_,1693094139.7272754,True,False,False,False,True,jakubroskosz,False,False
czesczuza,1693094231.2905123,False,True,False,False,False,jakubroskosz,False,False
zu.staniszewska,1693094308.7648675,False,True,False,False,False,jakubroskosz,False,False
betweenthecrowns,1693094347.4860184,True,False,False,False,True,jakubroskosz,False,False
sidd.u.2.0,1693094416.4135623,True,False,False,False,False,karolina_pisarek,False,False
sto_op99,1693094471.2701895,False,True,False,False,False,karolina_pisarek,False,False
amelia_kotecka,1693094539.8871284,True,False,False,False,False,karolina_pisarek,False,False
_amellk.aa_,1693094624.9302485,False,True,False,False,False,karolina_pisarek,False,False
niedbala__anna,1693094685.8488245,True,False,False,False,False,karolina_pisarek,False,False
ares_bogwojny,1693094746.6203558,True,False,False,False,False,karolina_pisarek,False,False
ccasinoo,1693094807.6045954,True,False,False,False,False,karolina_pisarek,False,False
white_7889,1693094841.8611884,True,False,False,False,False,karolina_pisarek,False,False
kawka.stolarnia94,1693094892.6022062,True,False,False,False,True,karolina_pisarek,False,False
dominika_dl,1693094951.447533,False,True,False,False,False,karolina_pisarek,False,False
quskaaaa,1693095040.1280396,False,True,False,False,False,karolina_pisarek,False,False
_lightning_mcqueen.77,1693095100.8686056,False,True,False,False,False,karolina_pisarek,False,False
kamila.frymark,1693095188.141132,False,True,False,False,False,karolina_pisarek,False,False
iiaamkarla,1693095279.596153,False,True,False,False,False,karolina_pisarek,False,False
unikris94,1693095332.2063868,True,False,False,False,True,karolina_pisarek,False,False
zuba0987,1693095392.8684402,False,True,False,False,False,karolina_pisarek,False,False
marzo_rossi,1693095471.9288454,False,True,False,False,False,karolina_pisarek,False,False
martyna__piekarska,1693095524.6231165,True,False,False,False,True,karolina_pisarek,False,False
michalmichal65,1693095617.7884252,False,True,False,False,False,karolina_pisarek,False,False
paulazaiac,1693095656.4456563,True,False,False,False,True,karolina_pisarek,False,False
mysza_177,1693095733.6740437,False,True,False,False,False,karolina_pisarek,False,False
ralez2402,1693095794.3754368,True,False,False,False,False,karolina_pisarek,False,False
wlosara_,1693095840.0352137,False,False,False,True,True,karolina_pisarek,False,False
suzana_aa01,1693095910.84529,True,False,False,False,False,karolina_pisarek,False,False
xvsylviaa,1693095957.4891672,False,True,False,False,False,karolina_pisarek,False,False
heehureng_7,1693096044.5651703,False,True,False,False,False,karolina_pisarek,False,False
wioleta_mazur,1693096113.2729614,True,False,False,False,False,karolina_pisarek,False,False
bart_b22,1693096152.7575831,False,False,False,True,True,karolina_pisarek,False,False
gjuciorek.og,1693096185.0179403,True,False,False,False,False,thenitrozyniak,False,False
aleks_kaczor_56,1693096245.7505758,True,False,False,False,False,thenitrozyniak,False,False
yb.privfr,1693096280.0246062,True,False,False,False,False,thenitrozyniak,False,False
paniciupa,1693096361.1518862,False,True,False,False,False,thenitrozyniak,False,False
darek0293,1693096399.3526764,True,False,False,False,False,thenitrozyniak,False,False
nikol.aaa._,1693096441.6751585,True,False,False,False,False,thenitrozyniak,False,False
_xyznatali_,1693096481.943595,True,False,False,False,False,thenitrozyniak,False,False
wiczka_.prywatne,1693096528.6001213,False,True,False,False,False,thenitrozyniak,False,False
zuzia_825,1693096568.8002205,True,False,False,False,False,thenitrozyniak,False,False
mnowak__,1693096646.01693,False,True,False,False,False,thenitrozyniak,False,False
orlich75,1693096682.338987,True,False,False,False,False,thenitrozyniak,False,False
sebek9524,1693096751.2584505,True,False,False,False,False,thenitrozyniak,False,False
arturek2030,1693096789.5887833,True,False,False,False,False,thenitrozyniak,False,False
gaba7261,1693096840.0332773,True,False,False,False,True,thenitrozyniak,False,False
iglacz_,1693096880.29611,True,False,False,False,False,thenitrozyniak,False,False
kacper600cc,1693096965.5217612,False,True,False,False,False,thenitrozyniak,False,False
pvinkeyyx,1693097044.8643231,False,True,False,False,False,thenitrozyniak,False,False
taciakinga,1693097130.9442694,False,True,False,False,False,thenitrozyniak,False,False
jamnik.lusia,1693097193.906707,True,False,False,False,False,thenitrozyniak,False,False
mankowskyy,1693097252.5930903,False,True,False,False,False,thenitrozyniak,False,False
marcysia_055,1693097305.1443646,True,False,False,False,True,thenitrozyniak,False,False
michaligla84,1693097355.698695,False,True,False,False,False,thenitrozyniak,False,False
magicmikaas98,1693097387.872114,True,False,False,False,False,thenitrozyniak,False,False
mrs__wojcik,1693097477.1364248,False,True,False,False,False,thenitrozyniak,False,False
thatnaniko,1693097518.6659317,False,False,False,True,True,thenitrozyniak,False,False
natanek__ezz420,1693097558.841228,True,False,False,False,False,thenitrozyniak,False,False
_niko.dem__,1693097633.848935,True,False,False,False,False,thenitrozyniak,False,False
szym_on505,1693097684.41774,False,True,False,False,False,thenitrozyniak,False,False
wika072,1693097736.8711288,True,False,False,False,True,thenitrozyniak,False,False
drozd9287,1693097783.3929207,False,True,False,False,False,thenitrozyniak,False,False
free.zappsy,1693097854.3377228,True,False,False,False,False,thenitrozyniak,False,False
gjuciorek.og,1693097892.6285417,True,False,False,False,False,isamupt,False,False
maciek_w0,1693097941.368435,True,False,False,False,True,isamupt,False,False
wojtas_se_,1693097979.6119952,True,False,False,False,False,isamupt,False,False
abubujon55,1693098015.827175,True,False,False,False,False,isamupt,False,False
_adamradomski_,1693098086.5004869,True,False,False,False,False,isamupt,False,False
melkax.pv,1693098133.2719486,False,True,False,False,False,isamupt,False,False
anonimow144,1693098192.099636,False,True,False,False,False,isamupt,False,False
staarexx,1693098281.346146,False,True,False,False,False,isamupt,False,False
arturek2030,1693098321.5510025,True,False,False,False,False,isamupt,False,False
carson_wi8,1693098355.990694,True,False,False,False,False,isamupt,False,False
cypekwlodar,1693098388.0417883,True,False,False,False,False,isamupt,False,False
damiansadowski4,1693098456.9351149,True,False,False,False,False,isamupt,False,False
dominikkaczmarek0606,1693098501.2756538,True,False,False,False,False,isamupt,False,False
to.ja.elza33.2,1693098531.51287,True,False,False,False,False,isamupt,False,False
gr3gix,1693098589.9457943,True,False,False,False,False,isamupt,False,False
iglacz_,1693098620.579618,True,False,False,False,False,isamupt,False,False
pvinkeyyx,1693098703.6815925,False,True,False,False,False,isamupt,False,False
stg_k.k,1693098754.2825804,False,True,False,False,False,isamupt,False,False
kubens00,1693098839.7398252,False,True,False,False,False,isamupt,False,False
mld_laska,1693098914.6542313,True,False,False,False,False,isamupt,False,False
lukasek.888,1693098973.5575,False,True,False,False,False,isamupt,False,False
jamnik.lusia,1693099042.8366058,True,False,False,False,False,isamupt,False,False
magicmikaas98,1693099073.0440185,True,False,False,False,False,isamupt,False,False
oliwierteska,1693099117.239596,True,False,False,False,False,isamupt,False,False
signfierr,1693099210.3442345,False,True,False,False,False,isamupt,False,False
mazur3k_,1693099254.9875534,True,False,False,False,True,isamupt,False,False
wielgusrobert,1693099336.2352676,False,True,False,False,False,isamupt,False,False
sebastian_waszka,1693099378.8642712,True,False,False,False,True,isamupt,False,False
szymon.g_232,1693099420.989753,True,False,False,False,False,isamupt,False,False
tomek_ml,1693099508.1419046,False,True,False,False,False,isamupt,False,False
tomeknajs_,1693099544.7687418,True,False,False,False,True,isamupt,False,False
free.zappsy,1693099606.2372704,True,False,False,False,False,isamupt,False,False
emilciaa_6985,1693099695.5224202,False,True,False,False,False,kacperblonsky,False,False
aleks_kaczor_56,1693099756.9017148,True,False,False,False,False,kacperblonsky,False,False
arturek2030,1693099803.474344,True,False,False,False,False,kacperblonsky,False,False
_haniulka_,1693099836.9687858,False,False,False,True,True,kacperblonsky,False,False
mentoosik,1693099871.1584842,True,False,False,False,False,kacperblonsky,False,False
fp_.ai_.livee,1693099905.382876,True,False,False,False,False,kacperblonsky,False,False
_illusan,1693099952.1453955,True,False,False,False,True,kacperblonsky,False,False
__d1su__,1693100000.9111848,True,False,False,False,True,kacperblonsky,False,False
akjvq_,1693100033.0155044,True,False,False,False,False,kacperblonsky,False,False
krissu_max,1693100068.815985,False,False,False,True,True,kacperblonsky,False,False
lukasek.888,1693100115.6316848,False,True,False,False,False,kacperblonsky,False,False
maja_barul,1693100178.3137057,False,True,False,False,False,kacperblonsky,False,False
wojciechk_,1694017144.9068346,False,False,True,False,False,jakubroskosz,False,False
agalajla,1694017225.0041742,False,False,False,True,False,jakubroskosz,False,False
adamszymczak_,1694017311.9494934,False,False,True,False,False,jakubroskosz,False,False
makowski.adrian,1694017361.0452452,False,False,True,False,False,jakubroskosz,False,False
krysia_marc,1694017739.1323595,True,False,False,False,False,jakubroskosz,False,False
a_gembarowska,1694017824.4141734,False,True,False,False,False,jakubroskosz,False,False
